Hours_Studied,Attendance,Parental_Involvement,Access_to_Resources,Sleep_Hours,Previous_Scores,Motivation_Level,Tutoring_Sessions,Family_Income,Teacher_Quality,Physical_Activity,Parental_Education_Level,Distance_from_Home,Exam_Score,Gender_Female,Gender_Male,School_Type_Private,School_Type_Public,Extracurricular_Activities_No,Extracurricular_Activities_Yes,Internet_Access_No,Internet_Access_Yes,Learning_Disabilities_No,Learning_Disabilities_Yes,Peer_Influence_Negative,Peer_Influence_Neutral,Peer_Influence_Positive
16,99,2,3,7,60,2,2,1,3,3,3,2,71,False,True,True,False,False,True,False,True,True,False,False,True,False
24,91,1,2,8,52,2,1,1,2,5,1,1,68,False,True,False,True,False,True,False,True,True,False,False,True,False
20,99,1,2,7,97,2,2,1,2,0,1,1,70,False,True,False,True,False,True,False,True,True,False,False,True,False
24,88,2,3,8,74,2,0,1,3,3,3,1,71,False,True,True,False,False,True,False,True,True,False,False,True,False
27,63,2,2,6,86,2,1,2,2,4,3,1,68,True,False,False,True,False,True,False,True,True,False,False,False,True
24,76,1,3,8,83,2,1,3,2,4,1,1,69,True,False,True,False,True,False,False,True,True,False,False,False,True
22,86,2,2,9,95,2,4,2,1,2,2,1,71,False,True,True,False,False,True,False,True,True,False,False,False,True
14,74,3,2,5,63,1,2,1,3,3,2,3,63,True,False,True,False,True,False,True,False,True,False,False,False,True
20,71,1,2,5,72,2,4,2,2,4,3,2,66,False,True,False,True,True,False,False,True,True,False,False,False,True
17,83,2,2,8,96,2,1,1,2,3,2,2,67,False,True,False,True,True,False,False,True,True,False,False,False,True
18,97,3,1,7,79,2,3,3,2,3,1,3,71,False,True,True,False,False,True,False,True,True,False,False,False,True
18,61,1,1,9,54,2,0,2,2,2,2,1,59,True,False,False,True,True,False,False,True,True,False,False,True,False
14,91,3,2,7,60,2,0,3,2,2,1,1,67,False,True,False,True,False,True,False,True,True,False,False,True,False
8,89,3,3,8,62,2,2,2,2,4,1,2,66,False,True,False,True,True,False,False,True,False,True,False,False,True
16,99,1,3,6,100,3,1,3,3,3,1,3,72,True,False,False,True,False,True,False,True,True,False,False,False,True
21,97,3,3,8,61,1,0,1,3,3,3,1,70,True,False,False,True,True,False,False,True,False,True,False,True,False
12,90,2,2,8,93,1,3,3,2,3,1,1,68,True,False,False,True,False,True,False,True,True,False,False,True,False
20,81,1,2,6,54,1,0,1,1,2,2,2,63,True,False,False,True,True,False,False,True,True,False,False,False,True
31,68,2,2,9,59,2,3,3,3,2,3,1,69,True,False,False,True,True,False,False,True,True,False,False,True,False
26,82,1,2,4,94,1,0,1,1,3,1,1,67,False,True,True,False,True,False,False,True,True,False,False,False,True
30,91,2,3,7,95,1,1,2,3,3,2,1,75,True,False,False,True,False,True,False,True,True,False,False,False,True
22,96,1,1,5,59,2,0,2,3,2,1,3,67,True,False,True,False,False,True,False,True,True,False,False,False,True
27,92,3,3,5,61,2,0,2,3,3,3,1,74,False,True,True,False,False,True,False,True,True,False,False,False,True
16,68,2,3,8,77,2,1,2,3,4,3,2,66,False,True,False,True,False,True,False,True,True,False,False,False,True
16,84,2,3,5,53,2,2,1,2,1,1,1,65,False,True,False,True,False,True,True,False,True,False,False,True,False
4,73,1,2,5,97,3,1,1,3,1,1,1,60,False,True,False,True,False,True,False,True,True,False,True,False,False
27,60,2,3,8,68,3,1,2,2,4,1,3,63,True,False,True,False,True,False,False,True,False,True,True,False,False
29,68,1,3,5,74,1,3,3,3,2,3,1,69,False,True,False,True,False,True,False,True,False,True,False,True,False
17,65,3,3,9,55,2,1,2,2,2,1,1,64,False,True,False,True,True,False,False,True,True,False,False,False,True
18,94,1,2,8,52,2,1,2,2,4,2,1,68,True,False,True,False,False,True,False,True,True,False,False,False,True
15,70,2,2,6,73,1,2,2,1,4,1,2,63,False,True,False,True,True,False,False,True,True,False,False,False,True
22,71,2,2,8,56,1,0,2,3,2,3,1,65,False,True,False,True,False,True,False,True,True,False,False,True,False
27,98,2,3,4,82,2,0,3,2,3,1,1,74,True,False,False,True,True,False,False,True,True,False,False,False,True
10,75,2,3,8,90,2,2,1,2,2,3,2,65,False,True,False,True,False,True,False,True,True,False,False,False,True
22,60,2,2,5,52,2,0,1,2,2,1,1,61,True,False,False,True,False,True,False,True,True,False,True,False,False
18,71,2,3,6,81,2,1,1,3,3,1,1,66,False,True,False,True,False,True,False,True,True,False,False,False,True
21,65,2,3,6,91,3,1,2,3,3,1,2,67,False,True,False,True,False,True,False,True,True,False,False,False,True
23,64,3,2,9,72,2,0,1,3,3,2,1,66,False,True,False,True,False,True,False,True,True,False,False,False,True
19,63,3,2,6,98,3,4,3,2,2,3,1,69,False,True,True,False,True,False,False,True,True,False,False,False,True
19,84,2,2,7,56,1,2,1,2,3,1,2,65,True,False,False,True,False,True,False,True,True,False,False,True,False
19,68,3,3,6,66,2,2,2,2,3,1,3,65,True,False,False,True,True,False,False,True,True,False,False,True,False
26,74,3,2,6,62,2,0,1,2,3,1,1,66,True,False,True,False,True,False,False,True,True,False,False,True,False
23,94,2,3,5,100,1,2,2,3,2,3,1,73,False,True,False,True,True,False,False,True,True,False,False,True,False
21,77,1,2,7,65,2,2,1,3,2,1,2,64,True,False,False,True,False,True,False,True,True,False,True,False,False
12,97,2,1,7,69,1,0,1,3,5,1,1,67,True,False,False,True,False,True,False,True,True,False,False,False,True
18,80,2,1,8,92,3,0,2,3,1,2,1,67,False,True,True,False,False,True,False,True,True,False,False,False,True
25,76,2,1,7,96,2,3,2,2,4,1,1,68,True,False,False,True,False,True,False,True,False,True,False,False,True
20,90,2,1,7,97,2,2,3,3,3,2,2,71,False,True,False,True,False,True,False,True,True,False,False,False,True
24,63,2,2,8,78,2,0,1,3,3,1,1,64,False,True,True,False,False,True,False,True,True,False,True,False,False
31,64,2,2,6,83,2,1,2,2,2,1,2,67,True,False,False,True,False,True,False,True,True,False,False,False,True
26,86,2,1,5,67,2,2,1,3,1,1,2,68,True,False,True,False,True,False,False,True,True,False,False,False,True
21,79,1,2,8,80,3,1,1,3,3,2,1,67,False,True,True,False,False,True,False,True,True,False,True,False,False
17,92,1,2,6,65,3,3,2,3,2,2,1,70,False,True,False,True,False,True,False,True,True,False,False,False,True
5,97,2,1,7,87,2,2,2,2,3,1,3,64,True,False,True,False,False,True,False,True,False,True,False,True,False
19,76,2,2,6,65,2,0,1,2,4,1,1,63,True,False,False,True,False,True,False,True,False,True,False,True,False
18,84,3,3,6,94,2,3,3,2,4,1,1,71,False,True,False,True,True,False,False,True,True,False,False,True,False
22,80,1,1,4,57,1,1,1,2,3,3,2,64,False,True,False,True,True,False,False,True,True,False,False,True,False
19,99,1,1,8,79,3,3,2,2,4,1,1,70,False,True,True,False,True,False,False,True,True,False,False,False,True
18,93,2,3,4,76,3,3,1,2,3,2,1,70,True,False,False,True,True,False,False,True,True,False,True,False,False
9,96,2,3,9,63,2,1,3,2,1,1,1,67,False,True,True,False,False,True,False,True,True,False,False,True,False
14,70,2,2,9,51,1,1,1,3,4,2,1,62,False,True,False,True,False,True,False,True,True,False,True,False,False
23,91,2,2,6,57,1,2,1,3,2,1,1,69,False,True,True,False,True,False,False,True,True,False,False,False,True
30,71,1,3,9,98,1,2,3,2,1,1,2,69,True,False,False,True,True,False,False,True,True,False,False,False,True
19,68,1,3,10,97,1,0,1,2,3,2,3,62,True,False,False,True,True,False,True,False,True,False,False,False,True
22,98,1,2,7,56,3,1,3,2,1,2,1,70,True,False,True,False,True,False,False,True,True,False,False,True,False
26,61,2,2,8,69,3,2,2,3,3,1,1,66,False,True,False,True,False,True,False,True,True,False,False,False,True
15,99,3,2,7,73,1,1,1,2,3,1,1,69,False,True,False,True,True,False,False,True,True,False,False,False,True
22,66,2,1,9,74,2,3,1,3,3,3,1,65,True,False,False,True,False,True,False,True,True,False,True,False,False
16,93,1,3,5,65,1,0,2,2,3,1,1,66,True,False,False,True,False,True,False,True,True,False,True,False,False
25,71,3,2,7,96,1,2,1,2,3,1,1,69,True,False,False,True,False,True,False,True,True,False,False,False,True
21,74,3,2,8,95,1,1,2,2,5,1,3,66,True,False,True,False,False,True,False,True,False,True,False,False,True
22,69,1,3,8,51,2,1,1,3,3,1,1,65,True,False,False,True,False,True,False,True,True,False,False,False,True
15,83,2,1,7,83,1,1,3,2,2,3,1,66,True,False,False,True,False,True,False,True,True,False,False,True,False
24,74,1,1,9,54,2,1,1,2,3,1,1,63,True,False,False,True,False,True,False,True,True,False,False,True,False
33,86,1,2,7,80,2,0,1,3,3,3,1,72,True,False,False,True,False,True,False,True,True,False,False,True,False
14,61,2,2,7,93,1,3,2,3,2,1,2,62,False,True,False,True,False,True,False,True,True,False,True,False,False
18,63,3,3,8,82,2,1,3,2,1,1,1,64,False,True,True,False,True,False,False,True,True,False,True,False,False
21,64,2,1,7,73,3,2,1,2,2,2,3,61,True,False,False,True,True,False,False,True,False,True,True,False,False
25,77,3,2,7,98,1,0,3,2,2,1,1,70,False,True,False,True,False,True,False,True,True,False,False,False,True
17,93,2,2,6,87,2,1,1,3,2,1,2,67,True,False,True,False,True,False,False,True,True,False,True,False,False
3,96,3,3,10,62,2,3,1,2,4,1,3,66,False,True,True,False,False,True,False,True,True,False,False,True,False
28,70,2,2,6,69,2,2,1,1,4,1,1,66,False,True,False,True,False,True,False,True,False,True,False,False,True
25,83,1,2,8,88,1,1,2,3,3,2,1,68,False,True,False,True,False,True,False,True,False,True,False,True,False
10,91,3,3,10,51,2,0,1,2,3,3,2,67,False,True,False,True,False,True,False,True,True,False,False,False,True
16,72,2,3,5,53,2,1,3,3,3,2,1,65,False,True,False,True,True,False,False,True,True,False,False,False,True
29,76,2,3,8,93,1,0,2,3,4,2,2,70,False,True,False,True,False,True,True,False,True,False,False,False,True
29,81,2,2,7,52,2,1,3,2,4,2,1,69,True,False,False,True,False,True,True,False,True,False,False,True,False
26,65,2,2,10,84,2,1,1,3,4,3,1,68,False,True,False,True,False,True,False,True,True,False,False,False,True
19,61,2,2,6,66,2,0,3,2,1,1,1,61,False,True,False,True,True,False,False,True,True,False,False,True,False
20,66,2,3,6,91,1,0,2,3,5,1,3,65,False,True,False,True,False,True,False,True,True,False,True,False,False
19,85,3,3,7,92,2,3,2,2,2,2,1,71,True,False,False,True,True,False,False,True,True,False,False,True,False
27,63,2,3,6,98,1,0,2,2,3,1,1,66,True,False,True,False,True,False,False,True,True,False,True,False,False
15,68,2,3,6,55,2,0,3,2,3,1,1,62,True,False,True,False,True,False,True,False,True,False,False,False,True
15,74,1,1,10,71,2,0,1,3,2,3,1,61,False,True,False,True,True,False,False,True,True,False,True,False,False
26,63,3,3,7,79,2,1,1,3,2,1,1,67,False,True,False,True,False,True,False,True,True,False,True,False,False
20,68,2,3,6,96,2,0,1,3,3,1,1,66,True,False,False,True,False,True,False,True,True,False,False,True,False
28,96,1,3,6,63,3,1,3,2,2,1,2,71,True,False,False,True,True,False,True,False,True,False,False,False,True
16,61,2,3,8,54,3,0,1,3,3,2,2,62,False,True,True,False,False,True,False,True,True,False,False,False,True
20,86,2,2,8,60,1,1,3,2,3,3,1,67,False,True,False,True,False,True,False,True,False,True,False,True,False
14,75,2,2,6,75,2,0,1,3,2,1,1,64,False,True,False,True,False,True,False,True,True,False,False,True,False
20,87,2,1,5,84,2,2,2,2,3,1,1,68,False,True,True,False,True,False,False,True,True,False,False,True,False
11,84,2,2,7,85,3,3,2,2,4,2,2,67,True,False,False,True,False,True,False,True,True,False,False,True,False
17,69,2,2,7,54,3,1,3,1,2,1,1,63,False,True,False,True,False,True,False,True,True,False,False,True,False
11,94,3,3,6,88,2,2,2,2,4,1,1,70,False,True,False,True,True,False,False,True,True,False,False,False,True
24,80,1,3,9,83,2,1,1,1,1,1,1,67,False,True,False,True,False,True,False,True,True,False,True,False,False
24,93,2,3,8,70,1,1,2,3,3,1,2,71,True,False,True,False,False,True,False,True,True,False,False,True,False
10,76,2,1,7,79,1,3,2,2,4,1,3,62,True,False,True,False,False,True,False,True,True,False,False,True,False
28,99,2,2,6,88,2,3,1,2,4,1,1,75,True,False,False,True,False,True,False,True,True,False,False,False,True
35,91,1,2,10,63,1,1,2,2,5,1,1,72,False,True,False,True,False,True,False,True,True,False,False,True,False
20,99,2,1,5,97,1,4,3,2,3,2,1,73,True,False,False,True,False,True,False,True,True,False,False,True,False
16,81,1,2,6,57,3,3,1,1,3,1,1,64,False,True,True,False,True,False,False,True,True,False,False,False,True
37,79,2,3,6,95,3,1,3,2,1,1,1,73,False,True,False,True,True,False,False,True,True,False,True,False,False
12,90,2,1,7,87,1,2,1,3,2,3,3,66,False,True,False,True,False,True,False,True,True,False,False,True,False
20,95,1,1,8,83,3,1,2,2,3,1,1,69,True,False,True,False,True,False,False,True,True,False,False,False,True
21,99,2,2,5,54,3,1,1,2,4,2,2,70,False,True,False,True,False,True,False,True,True,False,False,True,False
28,73,2,3,6,96,2,1,2,2,0,3,1,70,True,False,False,True,False,True,False,True,True,False,True,False,False
22,92,3,3,8,65,2,0,2,3,2,1,2,71,False,True,True,False,True,False,False,True,True,False,False,False,True
17,68,1,3,6,87,3,0,1,2,4,2,1,64,False,True,True,False,False,True,False,True,False,True,False,False,True
14,82,2,3,6,94,1,7,2,3,4,3,1,71,False,True,True,False,True,False,False,True,True,False,True,False,False
18,67,3,2,7,62,3,1,1,1,2,1,3,63,False,True,True,False,False,True,False,True,True,False,False,False,True
14,74,3,3,6,96,1,2,1,3,4,2,1,68,False,True,False,True,False,True,False,True,True,False,False,True,False
20,97,2,2,7,81,2,3,2,3,3,2,1,71,False,True,False,True,True,False,False,True,False,True,False,True,False
17,66,2,2,8,83,2,4,2,3,5,1,2,65,False,True,True,False,False,True,False,True,True,False,True,False,False
11,85,3,2,7,96,2,1,1,2,3,1,1,66,False,True,False,True,False,True,True,False,True,False,False,True,False
28,84,3,3,9,76,3,0,3,2,3,1,1,72,False,True,True,False,False,True,False,True,True,False,True,False,False
17,65,3,3,8,72,1,1,1,2,4,2,2,65,False,True,False,True,False,True,False,True,True,False,False,False,True
12,73,1,2,7,82,2,1,1,2,3,1,3,60,False,True,False,True,True,False,True,False,True,False,False,False,True
19,83,1,2,7,78,3,2,1,3,4,3,2,67,False,True,False,True,True,False,True,False,True,False,False,False,True
20,67,2,3,10,53,3,1,1,2,2,3,1,65,False,True,True,False,True,False,False,True,True,False,False,False,True
10,92,3,1,6,59,3,0,1,2,2,1,2,64,True,False,False,True,False,True,False,True,True,False,True,False,False
22,99,3,3,7,51,2,2,3,3,4,1,2,72,False,True,False,True,False,True,False,True,False,True,True,False,False
14,69,3,2,6,55,2,3,1,1,2,1,2,62,False,True,True,False,True,False,False,True,True,False,False,False,True
30,67,2,2,8,86,2,0,1,2,4,1,2,67,True,False,False,True,False,True,False,True,True,False,False,True,False
23,78,2,2,10,50,2,1,2,2,3,3,1,67,True,False,True,False,False,True,False,True,False,True,False,False,True
18,90,2,2,7,65,1,4,2,2,3,2,1,69,True,False,False,True,True,False,False,True,True,False,False,False,True
16,71,3,3,7,72,1,1,2,1,4,2,2,65,True,False,True,False,False,True,False,True,True,False,False,True,False
19,61,2,3,7,97,1,0,2,3,3,2,3,62,False,True,False,True,True,False,False,True,False,True,True,False,False
24,82,3,2,5,66,2,0,2,2,3,3,1,69,False,True,True,False,False,True,False,True,True,False,False,True,False
20,98,2,3,7,89,2,1,3,2,3,2,3,72,True,False,False,True,True,False,False,True,True,False,False,False,True
19,76,1,3,10,70,1,1,1,2,3,2,3,63,True,False,False,True,False,True,False,True,True,False,True,False,False
20,77,3,2,8,55,1,1,2,2,3,2,3,64,True,False,False,True,True,False,False,True,True,False,True,False,False
16,99,1,2,9,55,2,1,3,2,3,2,3,67,True,False,False,True,False,True,False,True,False,True,False,True,False
18,88,2,2,9,72,3,2,3,3,4,3,2,70,False,True,False,True,True,False,False,True,True,False,False,True,False
7,89,3,1,6,53,2,3,1,3,2,1,2,64,False,True,True,False,False,True,False,True,True,False,False,True,False
26,83,2,2,10,79,2,1,3,2,2,1,2,69,True,False,False,True,True,False,False,True,True,False,False,True,False
22,99,3,3,4,75,1,2,2,2,4,1,1,72,True,False,True,False,True,False,False,True,True,False,True,False,False
15,88,2,2,7,85,2,4,2,2,2,3,1,69,True,False,True,False,False,True,False,True,True,False,True,False,False
31,96,3,2,4,59,2,3,1,2,5,1,1,75,True,False,True,False,False,True,False,True,True,False,False,True,False
21,88,1,2,4,80,1,1,2,2,2,3,1,67,False,True,False,True,True,False,False,True,False,True,False,False,True
14,89,2,2,8,59,3,1,1,2,3,2,1,67,False,True,True,False,False,True,False,True,True,False,False,True,False
25,72,2,2,6,86,3,0,2,2,2,1,3,66,True,False,False,True,True,False,False,True,True,False,False,True,False
22,72,2,1,9,65,3,0,2,2,3,1,2,64,False,True,False,True,False,True,False,True,True,False,False,True,False
22,91,2,1,4,81,2,2,1,3,3,1,1,68,False,True,True,False,True,False,False,True,True,False,True,False,False
17,72,3,2,7,94,3,1,1,2,5,1,2,66,False,True,False,True,False,True,False,True,True,False,False,True,False
23,83,3,2,5,74,2,3,1,2,2,3,1,69,False,True,False,True,True,False,False,True,True,False,True,False,False
18,70,3,1,7,60,2,1,2,3,3,2,1,65,False,True,False,True,False,True,False,True,True,False,False,False,True
23,93,2,1,9,94,3,2,2,1,3,1,2,70,True,False,True,False,False,True,False,True,True,False,True,False,False
17,93,2,2,8,87,1,2,3,3,3,2,2,69,False,True,True,False,True,False,False,True,True,False,True,False,False
30,84,3,1,5,66,1,0,2,1,2,3,1,70,True,False,False,True,False,True,False,True,True,False,False,False,True
15,67,1,2,5,65,2,4,2,2,2,2,1,63,False,True,True,False,False,True,False,True,True,False,True,False,False
16,82,2,2,7,82,2,1,2,1,3,3,2,66,True,False,False,True,True,False,False,True,True,False,False,True,False
17,71,2,2,6,58,2,3,2,2,3,1,1,64,False,True,True,False,False,True,False,True,False,True,False,False,True
13,73,2,3,8,93,2,0,3,3,3,3,1,65,True,False,False,True,True,False,False,True,True,False,False,True,False
7,74,3,2,10,69,3,1,3,2,4,1,1,64,False,True,False,True,True,False,False,True,True,False,False,False,True
19,63,2,1,6,51,3,2,2,2,4,1,1,62,False,True,False,True,False,True,False,True,True,False,False,True,False
21,99,3,2,6,65,1,1,2,2,2,2,3,71,True,False,True,False,False,True,False,True,True,False,False,False,True
20,61,2,3,5,89,2,1,2,2,2,3,3,64,True,False,False,True,True,False,False,True,True,False,False,True,False
19,86,3,3,7,93,3,1,2,3,2,1,1,72,False,True,False,True,False,True,False,True,True,False,False,True,False
20,75,2,2,7,78,2,0,1,2,2,2,1,64,True,False,False,True,True,False,False,True,True,False,True,False,False
26,86,2,1,7,65,2,2,3,3,4,3,2,71,False,True,True,False,False,True,False,True,True,False,False,True,False
19,74,2,2,8,76,3,5,2,3,4,2,1,68,True,False,False,True,False,True,False,True,False,True,False,True,False
17,87,2,2,8,92,2,3,3,1,2,2,1,68,False,True,False,True,False,True,True,False,True,False,True,False,False
18,89,2,2,7,66,2,2,2,2,3,2,2,68,False,True,False,True,True,False,False,True,True,False,False,False,True
23,88,2,2,7,69,2,3,1,3,3,1,1,69,False,True,False,True,True,False,False,True,True,False,True,False,False
28,65,1,2,7,77,3,1,1,3,3,2,1,67,False,True,False,True,False,True,False,True,True,False,False,False,True
16,86,2,1,7,94,1,0,1,2,4,1,1,66,False,True,True,False,True,False,False,True,True,False,False,False,True
21,71,2,2,6,79,2,1,1,2,4,3,3,65,False,True,True,False,False,True,False,True,True,False,False,True,False
22,61,2,3,5,60,3,0,3,1,2,1,2,63,False,True,True,False,True,False,False,True,True,False,False,True,False
14,77,3,1,7,54,2,1,2,3,2,1,2,62,False,True,False,True,True,False,False,True,True,False,True,False,False
20,77,3,3,6,55,2,1,3,1,1,2,1,67,False,True,True,False,True,False,False,True,True,False,False,True,False
11,79,2,2,8,98,2,2,1,2,4,1,1,65,True,False,False,True,False,True,False,True,True,False,False,True,False
9,88,2,2,7,91,2,1,1,2,3,2,1,66,True,False,False,True,False,True,False,True,True,False,True,False,False
22,72,1,3,7,88,2,2,2,2,4,1,1,66,True,False,False,True,True,False,True,False,True,False,False,False,True
18,73,2,2,8,75,2,0,3,2,1,2,1,64,True,False,False,True,False,True,False,True,False,True,False,True,False
21,62,3,2,5,84,2,5,1,2,4,1,1,67,True,False,False,True,False,True,False,True,True,False,False,False,True
20,87,2,2,10,56,2,2,2,2,2,2,2,67,True,False,False,True,True,False,False,True,True,False,False,True,False
14,83,1,1,4,81,1,1,1,2,4,1,2,61,False,True,False,True,True,False,False,True,False,True,True,False,False
20,74,2,2,9,91,2,1,1,2,5,1,1,66,False,True,False,True,False,True,False,True,True,False,False,True,False
13,88,3,2,7,53,2,2,2,2,4,2,2,66,False,True,True,False,False,True,False,True,True,False,True,False,False
28,81,2,1,6,65,2,1,1,2,2,1,2,67,False,True,False,True,False,True,False,True,True,False,False,False,True
12,79,3,2,5,56,3,1,1,1,5,1,1,64,True,False,False,True,True,False,False,True,True,False,False,False,True
19,80,3,1,6,63,1,1,1,2,3,1,1,64,False,True,False,True,True,False,False,True,True,False,False,True,False
14,85,1,2,7,89,2,2,2,3,2,2,2,67,False,True,False,True,True,False,False,True,True,False,False,False,True
23,86,1,3,7,67,1,2,2,3,3,2,1,68,True,False,True,False,True,False,False,True,False,True,False,True,False
18,72,2,1,9,84,2,2,2,2,4,1,1,64,False,True,False,True,True,False,False,True,True,False,False,True,False
17,66,2,2,7,89,2,0,2,2,3,2,1,63,False,True,True,False,False,True,False,True,True,False,True,False,False
25,66,2,3,7,91,2,2,1,3,3,2,1,68,False,True,False,True,False,True,False,True,True,False,False,True,False
20,86,1,1,8,94,1,2,1,2,2,1,3,64,True,False,True,False,True,False,False,True,True,False,True,False,False
23,95,1,2,7,80,3,2,1,2,4,1,2,70,True,False,False,True,False,True,False,True,True,False,False,True,False
14,76,1,2,7,64,2,3,2,2,3,2,1,64,False,True,True,False,True,False,False,True,True,False,False,False,True
12,67,3,2,7,58,2,0,3,2,2,1,3,59,False,True,False,True,True,False,False,True,False,True,False,True,False
21,90,3,2,8,75,2,4,1,3,2,1,2,71,False,True,False,True,False,True,False,True,True,False,False,True,False
18,93,1,2,6,55,2,3,1,2,5,1,2,67,False,True,False,True,False,True,False,True,True,False,True,False,False
24,95,2,1,6,96,3,3,1,2,3,3,1,73,True,False,True,False,False,True,False,True,True,False,False,True,False
20,84,1,1,8,72,2,3,3,2,3,1,1,66,False,True,False,True,True,False,False,True,True,False,False,True,False
21,94,3,3,5,94,2,2,1,3,2,2,1,73,False,True,True,False,True,False,False,True,True,False,False,True,False
10,61,3,2,7,85,3,1,2,2,4,1,1,62,True,False,False,True,False,True,False,True,True,False,False,True,False
31,64,2,3,6,93,2,1,1,3,3,1,1,69,True,False,False,True,True,False,False,True,True,False,False,True,False
19,64,2,3,8,94,2,3,2,3,3,3,1,66,True,False,True,False,True,False,False,True,False,True,False,True,False
24,89,2,1,9,53,2,1,1,3,3,1,1,68,False,True,True,False,False,True,False,True,True,False,False,True,False
15,63,2,2,6,86,1,4,3,2,5,1,1,65,False,True,False,True,False,True,False,True,True,False,False,False,True
22,80,2,2,8,61,3,1,1,2,2,2,2,67,False,True,False,True,False,True,False,True,True,False,False,False,True
12,79,2,2,7,99,1,2,2,2,2,1,1,64,True,False,False,True,False,True,False,True,False,True,True,False,False
23,72,3,3,6,89,2,0,2,3,3,1,2,67,False,True,True,False,False,True,True,False,True,False,True,False,False
18,95,1,1,7,50,1,3,2,2,3,1,2,66,True,False,True,False,False,True,False,True,True,False,False,True,False
20,67,3,2,9,96,3,1,3,3,3,1,1,68,True,False,False,True,True,False,False,True,True,False,False,False,True
24,74,2,2,7,65,1,3,2,3,2,2,1,68,False,True,False,True,False,True,False,True,True,False,False,True,False
13,91,2,1,9,71,1,1,1,2,2,2,3,64,False,True,False,True,False,True,False,True,True,False,False,False,True
16,61,3,2,7,81,1,2,2,2,1,1,1,63,True,False,False,True,False,True,False,True,True,False,False,True,False
23,87,3,2,5,96,2,2,2,2,3,2,2,72,True,False,False,True,True,False,False,True,True,False,False,False,True
33,93,3,2,7,96,2,1,1,3,1,3,2,75,True,False,False,True,True,False,False,True,True,False,False,False,True
19,97,3,2,5,78,1,2,1,2,3,1,1,71,False,True,False,True,True,False,False,True,True,False,False,False,True
24,95,3,2,7,66,1,2,3,3,3,1,1,71,False,True,False,True,True,False,False,True,True,False,True,False,False
19,73,2,2,6,64,1,4,2,2,5,2,1,66,True,False,False,True,False,True,False,True,False,True,False,False,True
32,83,3,2,10,68,2,3,1,2,4,1,2,71,True,False,True,False,False,True,True,False,True,False,False,False,True
10,63,3,2,9,59,1,0,2,3,5,3,2,61,False,True,False,True,True,False,False,True,True,False,False,False,True
21,70,2,2,7,83,2,1,2,2,3,1,3,65,False,True,False,True,False,True,False,True,True,False,False,True,False
5,73,3,1,6,89,3,1,2,2,2,1,1,62,False,True,False,True,False,True,False,True,True,False,False,True,False
22,95,3,1,5,55,2,2,3,3,0,2,1,69,True,False,False,True,True,False,False,True,False,True,False,True,False
21,74,2,1,8,70,2,1,2,2,3,3,3,65,False,True,False,True,False,True,False,True,True,False,False,True,False
18,82,3,2,8,62,3,3,1,2,4,1,1,69,True,False,True,False,False,True,False,True,True,False,False,True,False
19,77,3,2,6,77,3,1,1,3,3,2,1,68,True,False,True,False,False,True,False,True,True,False,False,True,False
39,78,2,2,6,73,2,0,1,2,2,2,3,70,False,True,False,True,True,False,False,True,True,False,False,False,True
18,99,3,2,8,72,2,4,1,2,4,1,1,72,True,False,False,True,False,True,False,True,True,False,False,True,False
23,72,1,2,4,66,1,3,1,2,4,3,1,66,True,False,True,False,False,True,True,False,True,False,False,False,True
16,85,1,3,8,86,1,2,3,2,4,1,1,68,True,False,True,False,False,True,False,True,True,False,False,True,False
22,77,2,2,7,74,3,2,1,1,4,2,1,67,False,True,True,False,False,True,False,True,True,False,True,False,False
19,62,3,1,8,60,2,1,1,2,2,2,3,61,True,False,False,True,False,True,False,True,True,False,False,False,True
18,80,1,1,8,77,2,1,1,3,2,2,1,64,True,False,False,True,False,True,False,True,True,False,True,False,False
31,93,3,2,6,80,2,3,2,2,2,1,1,74,False,True,False,True,True,False,False,True,True,False,False,True,False
27,64,2,2,5,51,3,1,1,3,3,1,1,64,True,False,False,True,True,False,False,True,True,False,True,False,False
21,63,3,1,9,60,2,2,2,2,2,3,1,64,False,True,False,True,False,True,False,True,True,False,True,False,False
6,66,3,2,7,62,1,2,1,2,4,3,1,61,False,True,False,True,False,True,False,True,True,False,False,True,False
18,91,3,3,7,62,2,3,1,2,3,1,1,71,False,True,True,False,False,True,False,True,True,False,False,False,True
36,89,3,1,8,62,1,2,1,3,3,2,2,72,False,True,True,False,False,True,False,True,True,False,True,False,False
19,83,3,3,6,64,2,0,2,2,5,3,1,68,True,False,True,False,True,False,False,True,True,False,True,False,False
27,79,1,3,8,63,3,2,1,2,5,2,2,69,True,False,False,True,False,True,False,True,True,False,True,False,False
29,96,2,3,8,94,3,2,1,3,4,1,1,74,False,True,False,True,True,False,True,False,True,False,True,False,False
21,91,2,3,9,66,1,3,1,2,4,2,2,70,True,False,False,True,False,True,False,True,True,False,False,True,False
15,92,3,1,9,67,1,1,3,3,2,3,1,69,False,True,False,True,False,True,False,True,True,False,False,False,True
5,93,1,1,7,63,2,2,2,3,3,3,1,64,False,True,False,True,True,False,False,True,True,False,False,True,False
24,86,1,1,8,98,2,2,3,2,5,3,3,71,False,True,False,True,False,True,False,True,True,False,False,False,True
15,78,3,1,7,77,1,0,3,2,3,2,1,65,False,True,False,True,False,True,False,True,True,False,False,True,False
21,95,3,2,7,81,2,0,2,2,3,1,1,71,False,True,False,True,False,True,False,True,True,False,False,True,False
